Respondent ID,Start Date,End Date,Gender,How old are you?,Who do you normally shop for?,What is your total annual household income?,"Thinking back over the last 3 months, how regularly did you shop with Woolworths for different products:Food","Thinking back over the last 3 months, how regularly did you shop with Woolworths for different products:Fashion","Thinking back over the last 3 months, how regularly did you shop with Woolworths for different products:Beauty&Health","Thinking back over the last 3 months, how regularly did you shop with Woolworths for different products:Home","Over the last 3 months, which method best describes how you most often shop at Woolworths?Food-In-Store","Over the last 3 months, which method best describes how you most often shop at Woolworths?Food-Online","Over the last 3 months, which method best describes how you most often shop at Woolworths?Food-App","Over the last 3 months, which method best describes how you most often shop at Woolworths?Food-Not Applicable","Over the last 3 months, which method best describes how you most often shop at Woolworths?Fashion-In-Store","Over the last 3 months, which method best describes how you most often shop at Woolworths?Fashion-Online","Over the last 3 months, which method best describes how you most often shop at Woolworths?Fashion-App","Over the last 3 months, which method best describes how you most often shop at Woolworths?Fashion-Not Applicable","Over the last 3 months, which method best describes how you most often shop at Woolworths?Beauty&Health-In-Store","Over the last 3 months, which method best describes how you most often shop at Woolworths?Beauty&Health-Online","Over the last 3 months, which method best describes how you most often shop at Woolworths?Beauty&Health-App","Over the last 3 months, which method best describes how you most often shop at Woolworths?Beauty&Health-Not Applicable","Over the last 3 months, which method best describes how you most often shop at Woolworths?Home-In-Store","Over the last 3 months, which method best describes how you most often shop at Woolworths?Home-Online","Over the last 3 months, which method best describes how you most often shop at Woolworths?Home-App","Over the last 3 months, which method best describes how you most often shop at Woolworths?Home-Not Applicable",What did you like about shopping on the app?Open-Ended Response,"What, if anything, did you NOT like about shopping on the app?Open-Ended Response","How much do you normally spend, per shop, when you shop at Woolworths?R350-R500","How much do you normally spend, per shop, when you shop at Woolworths?R500-R1000","How much do you normally spend, per shop, when you shop at Woolworths?R1000-R2000","How much do you normally spend, per shop, when you shop at Woolworths?Above R2000",How would you describe the fashion/ home/beauty items you usually buy?All full price items,How would you describe the fashion/ home/beauty items you usually buy?All sale / discount items,"How would you describe the fashion/ home/beauty items you usually buy?Mostly full price, with some sale / discount items","How would you describe the fashion/ home/beauty items you usually buy?Mostly sale / discount items, with some full price items",Do you have any of the following? Please tick all the apply…Woolworths Store card holder,Do you have any of the following? Please tick all the apply…W Rewards card,Do you have any of the following? Please tick all the apply…Woolworths Credit Card,Do you have any of the following? Please tick all the apply…Personal loan from Woolworths,Do you have any of the following? Please tick all the apply…Insurance from Woolworths,Do you have any of the following? Please tick all the apply…I’m not sure,What do you like most about shopping at Woolworths online?Open-Ended Response,What do you like least about shopping at Woolworths online?Open-Ended Response,What 3 words would you use to describe shopping at Woolworths online?Open-Ended Response,"Where else do you shop for food and clothing online, if not Woolworths?None of the above","Where else do you shop for food and clothing online, if not Woolworths?Pick n Pay","Where else do you shop for food and clothing online, if not Woolworths?Checkers60","Where else do you shop for food and clothing online, if not Woolworths?Wellness Warehouse","Where else do you shop for food and clothing online, if not Woolworths?Faithful To Nature","Where else do you shop for food and clothing online, if not Woolworths?Frozen for you","Where else do you shop for food and clothing online, if not Woolworths?Babylonstoren","Where else do you shop for food and clothing online, if not Woolworths?Makro","Where else do you shop for food and clothing online, if not Woolworths?Game","Where else do you shop for food and clothing online, if not Woolworths?UCook","Where else do you shop for food and clothing online, if not Woolworths?Takealot","Where else do you shop for food and clothing online, if not Woolworths?Superbalist","Where else do you shop for food and clothing online, if not Woolworths?Zara","Where else do you shop for food and clothing online, if not Woolworths?Zando","Where else do you shop for food and clothing online, if not Woolworths?Cotton On","Where else do you shop for food and clothing online, if not Woolworths?Mr Price","Where else do you shop for food and clothing online, if not Woolworths?Poetry","Where else do you shop for food and clothing online, if not Woolworths?Foschini","Where else do you shop for food and clothing online, if not Woolworths?Shein","Where else do you shop for food and clothing online, if not Woolworths?Yuppiechef","Where else do you shop for food and clothing online, if not Woolworths?Dischem","Where else do you shop for food and clothing online, if not Woolworths?Clicks","Where else do you shop for food and clothing online, if not Woolworths?Edgars",How much do you spend at these places each month?Open-Ended Response,What values do you admire most about Woolworths?Open-Ended Response
-1.6274365841041396,2/28/2023 15:40,2/28/2023 14:58,Female,71+,Just myself,R1200000 or more,Every 2 weeks,Once or twice,Every 2 weeks,Every 2 weeks,In-Store,,,,,Online,,Not Applicable,In-Store,,App,,In-Store,Online,App,,I like that it is very easy to use and aesthetic.,Payment does nt work from my older version ipad.,,,,,All full price items,,,"Mostly sale / discount items, with some full price items",Woolworths Store card holder,,,,,,Nothing special,App difficulties,"Easy, convenient, fun.",,Pick n Pay,,,Faithful To Nature,Frozen for you,,,,UCook,Takealot,Superbalist,,,Cotton On,,Poetry,,,Yuppiechef,,,Edgars,R500-R1000,"Fresh, good quality, long lasting"
9.991466129011394,2/24/2023 7:10,3/1/2023 18:34,Female,46-55,Family with kids,R120000 to R239000,Weekly,Monthly,Once or twice,Once or twice,In-Store,Online,,,In-Store,,,Not Applicable,,,,Not Applicable,In-Store,,App,,"Quick, easy and convenient","It doesnt show how many items are still in stock, especially clothing items when the stock is low.",R350-R500,R500-R1000,,Above R2000,,All sale / discount items,"Mostly full price, with some sale / discount items","Mostly sale / discount items, with some full price items",,,,,Insurance from Woolworths,I’m not sure,It's convenient and I know the quality.,Sometime you get the incorrect item,quick easy efficent,None of the above,,Checkers60,,Faithful To Nature,Frozen for you,Babylonstoren,,Game,,,Superbalist,,,,,Poetry,,Shein,,Dischem,,Edgars,No value,Food and clothing
8.146645038218947,3/10/2023 11:59,2/23/2023 17:16,prefer not to say,26-35,Buying for my workplace,R480000 to R599000,Every 2 weeks,Every 2 weeks,Monthly,More than once per week,In-Store,Online,App,,In-Store,Online,App,,In-Store,Online,App,,In-Store,Online,,Not Applicable,I hassles with parking   Delivered same day,App has been glitchy and crashing,R350-R500,R500-R1000,,Above R2000,,,"Mostly full price, with some sale / discount items",,Woolworths Store card holder,,Woolworths Credit Card,Personal loan from Woolworths,Insurance from Woolworths,,Easy layout,They could learn from the 60:60 checkers app ….they tell you immediately when goods are not available,Fast  safe convenient,None of the above,Pick n Pay,,Wellness Warehouse,,,Babylonstoren,Makro,Game,,Takealot,,,Zando,Cotton On,Mr Price,Poetry,,Shein,Yuppiechef,,,Edgars,No value,"Quality, Price and friendly staff"
9.006905978253748,3/1/2023 12:13,3/1/2023 11:04,Male,46-55,Family with kids,R240000 to R359000,More than once per week,Once or twice,Monthly,Never,In-Store,Online,App,,In-Store,,App,Not Applicable,In-Store,,App,,In-Store,,,Not Applicable,Categories of products,"When I add beauty&health products in my cart then don't check out but maybe the following day, I need to order something through Dash, I need to clear the other items before adding things to the Dash cart",,,R1000-R2000,,,All sale / discount items,,,,,Woolworths Credit Card,Personal loan from Woolworths,Insurance from Woolworths,I’m not sure,Ease of use,none,Could be better,None of the above,Pick n Pay,Checkers60,Wellness Warehouse,Faithful To Nature,Frozen for you,Babylonstoren,Makro,Game,UCook,,,,Zando,,,,,,,Dischem,Clicks,Edgars,R1000-R2000,Freshness of the food
10.406611881690225,3/1/2023 12:26,2/28/2023 16:12,Male,26-35,Family with kids,R1200000 or more,Monthly,Weekly,Weekly,Never,In-Store,Online,App,,In-Store,Online,App,,In-Store,,App,,,Online,,,"Quick, easy and convenient",Search functionality could be better. In-store food specials aren't on app.,R350-R500,R500-R1000,R1000-R2000,Above R2000,,,,,,,,,Insurance from Woolworths,,The UI/UX,sometimes take much longer than the suggested time,"Quick , user friendly",,Pick n Pay,,Wellness Warehouse,,Frozen for you,,,,,Takealot,Superbalist,Zara,Zando,,Mr Price,,Foschini,Shein,,,,,Above R2000,Fresh food for the most part
-2.007749291527945,2/24/2023 8:54,2/23/2023 22:50,Male,56-70,Buying for my workplace,R480000 to R599000,Every 2 weeks,Once or twice,Weekly,Monthly,,,App,,,,App,,In-Store,Online,App,,,Online,,Not Applicable,It is very convenient  The service is GREAT!,Cumbersome,R350-R500,R500-R1000,R1000-R2000,,All full price items,All sale / discount items,"Mostly full price, with some sale / discount items","Mostly sale / discount items, with some full price items",,W Rewards card,Woolworths Credit Card,,Insurance from Woolworths,I’m not sure,I seldom shop online. Only when I am sending food to others,Always look for sale iterms,"convenient, easy, stress free",None of the above,Pick n Pay,Checkers60,,Faithful To Nature,,Babylonstoren,,,UCook,Takealot,Superbalist,Zara,Zando,,Mr Price,Poetry,Foschini,,,,Clicks,Edgars,R1000-R2000,Quality and taste
-3.0246332851452036,2/23/2023 21:17,2/23/2023 19:26,Male,36-45,Family with kids,R600000 to R1200000,Monthly,Once or twice,Every 2 weeks,Once or twice,In-Store,,App,,,Online,App,Not Applicable,In-Store,Online,,,,Online,App,Not Applicable,Not much,"Items not available, few delivery slots available, app not as good as 60Sixty.",,,R1000-R2000,Above R2000,All full price items,All sale / discount items,,,,W Rewards card,Woolworths Credit Card,,Insurance from Woolworths,,Free delivery!,Lack of alternatives,Great quality shop,,Pick n Pay,,Wellness Warehouse,,Frozen for you,Babylonstoren,Makro,,,,Superbalist,,Zando,,,,,,,,,,Above R2000,Integrity and customer first
3.83094194483774,11/7/2022 11:40,3/9/2023 21:03,Male,56-70,Buying for my workplace,R600000 to R1200000,More than once per week,Never,Never,Every 2 weeks,In-Store,Online,App,,In-Store,Online,,Not Applicable,,Online,App,Not Applicable,In-Store,,App,,nothing,Search functionality could be better. In-store food specials aren't on app.,R350-R500,R500-R1000,R1000-R2000,Above R2000,All full price items,All sale / discount items,"Mostly full price, with some sale / discount items",,Woolworths Store card holder,,,,Insurance from Woolworths,I’m not sure,"Quality of produce, meat and pre prepared items.",That I can’t get things that aren’t at my closest woolies,"Terrible, inefficient, health hazzard",None of the above,,,,,,,Makro,Game,,Takealot,Superbalist,Zara,,Cotton On,,,Foschini,Shein,Yuppiechef,,Clicks,Edgars,R1000-R2000,Good quality foods. Stuff you can’t find anywhere else
3.3599591029649716,2/23/2023 18:32,3/11/2023 11:06,Male,71+,My partner and I,R240000 to R359000,Weekly,Weekly,Never,Every 2 weeks,In-Store,Online,App,,,,App,Not Applicable,In-Store,,App,Not Applicable,In-Store,Online,App,Not Applicable,Not much,Miss the look and feel of an item,,R500-R1000,R1000-R2000,,,,"Mostly full price, with some sale / discount items",,,,,,Insurance from Woolworths,I’m not sure,The weekly deals that are offered. The range of products-I sometimes don't always find all of these in store.,It's not always clear whether there is stock or not.,Best Quality ever,None of the above,Pick n Pay,,,Faithful To Nature,Frozen for you,Babylonstoren,Makro,,,,Superbalist,,Zando,Cotton On,Mr Price,,Foschini,Shein,,Dischem,,Edgars,R350-R500,Consistent High Quality
4.647185208968733,2/26/2023 10:38,2/23/2023 17:56,Male,36-45,Family with kids,R240000 to R359000,Weekly,Every 2 weeks,Every 2 weeks,More than once per week,In-Store,Online,,,In-Store,,,Not Applicable,,Online,App,Not Applicable,,Online,,,Very easy to make use of,The chatting to the lady while she is picking my stuff,R350-R500,,,Above R2000,All full price items,All sale / discount items,,,,W Rewards card,,,Insurance from Woolworths,I’m not sure,Easy if I can’t get to shops,As mentioned before no sizes,Easy convenient user friendly,,Pick n Pay,,Wellness Warehouse,Faithful To Nature,,Babylonstoren,,Game,UCook,Takealot,,Zara,,,Mr Price,Poetry,Foschini,,Yuppiechef,,Clicks,Edgars,Above R2000,quality classics
-2.7213590447643767,3/1/2023 12:13,3/17/2023 9:40,Male,26-35,Family with kids,R600000 to R1200000,Monthly,Every 2 weeks,Never,Once or twice,In-Store,,,,,Online,,Not Applicable,In-Store,Online,App,Not Applicable,In-Store,,App,Not Applicable,Quick and easy shopping experience. The app in-store product locator is such a gem.,Not applicable,R350-R500,R500-R1000,,,,,"Mostly full price, with some sale / discount items",,Woolworths Store card holder,,,Personal loan from Woolworths,,,Friendly delivery  Fast,"Frequent out of stocks, delivery times. Droewors/biltong in paper bags not available.",Easy  Fast   Convenient,None of the above,Pick n Pay,Checkers60,Wellness Warehouse,,Frozen for you,Babylonstoren,Makro,,,Takealot,Superbalist,Zara,,,,,Foschini,,Yuppiechef,,,Edgars,R500-R1000,Organic
-2.190295438363367,2/23/2023 22:48,3/10/2023 15:52,Male,71+,My partner and I,R240000 to R359000,Once or twice,Once or twice,Never,Once or twice,In-Store,,,,In-Store,,,Not Applicable,,,,,,Online,App,,not sure,"Great app, works well.",R350-R500,R500-R1000,R1000-R2000,Above R2000,,,,"Mostly sale / discount items, with some full price items",Woolworths Store card holder,,,,Insurance from Woolworths,,Already answered,Nil,Perfect,,Pick n Pay,,Wellness Warehouse,Faithful To Nature,,,,Game,,,,,,,Mr Price,,Foschini,Shein,Yuppiechef,Dischem,,,No value,"Hmmm, that's tricky, i read an article that you guys have the most sugar in your cooldrinks.  So you save the environment and support local but you overload us on sugar"
9.892959676389218,3/9/2023 17:23,3/9/2023 20:20,Male,26-35,Just myself,R600000 to R1200000,Monthly,Every 2 weeks,Never,More than once per week,In-Store,,,,In-Store,,App,,,Online,,Not Applicable,In-Store,,App,,The app works well.  Fit women's clothing it helps knowing if the garment is true to size.,"It's a frustrating experience and I try to avoid it where possible. The UI is unintuitive and my shoppers ALWAYS leave things off without communication or substitution. It feels like a lottery when I open my shopping to see what has been left off this time. Wait times between the shopping being completed and delivery being started are very long, often hours.",R350-R500,R500-R1000,R1000-R2000,Above R2000,All full price items,All sale / discount items,,,,W Rewards card,Woolworths Credit Card,,,,The fact that items are delivered,Waiting for delivery,"Convenient, quick, hassle-free",None of the above,,,Wellness Warehouse,,Frozen for you,,Makro,,,Takealot,Superbalist,Zara,,,Mr Price,,,,Yuppiechef,Dischem,,,No value,"Clean, fresh  and good quality products fold.  Real value for my money ??"
4.897086327208208,2/23/2023 18:56,2/24/2023 12:39,Male,56-70,Buying for my workplace,R240000 to R359000,Monthly,Every 2 weeks,Monthly,Weekly,In-Store,Online,,,In-Store,Online,,,,Online,App,,In-Store,Online,App,Not Applicable,Easy,If something is not available close by then it's just not available. I would like to have an option of having it come from another store with even a longer waiting time.,R350-R500,,,,All full price items,All sale / discount items,"Mostly full price, with some sale / discount items",,,W Rewards card,,,,I’m not sure,CONVENIENT,The customer service when there is an issue.,Fun relaxing expensive,None of the above,,,,Faithful To Nature,Frozen for you,Babylonstoren,Makro,,,Takealot,Superbalist,,,Cotton On,Mr Price,Poetry,Foschini,,Yuppiechef,,,,R500-R1000,Quality product.  Local sourcing.  Seasonal veg and fruit.
-2.163679679163984,2/28/2023 19:18,2/23/2023 19:26,prefer not to say,36-45,Buying gifts,R1200000 or more,Weekly,Once or twice,Weekly,Once or twice,In-Store,,,,,,App,Not Applicable,In-Store,Online,,,,Online,,,"Quick, easy and convenient","vouchers should be automatically deducted at till, without me having to remember that i have them",,,,,,All sale / discount items,,,Woolworths Store card holder,W Rewards card,Woolworths Credit Card,,Insurance from Woolworths,,You know what you're going to get-very consistent,Time,"convenient, easy, stress free",None of the above,Pick n Pay,Checkers60,Wellness Warehouse,,,Babylonstoren,Makro,,,Takealot,,Zara,Zando,,,Poetry,,Shein,Yuppiechef,,Clicks,,R350-R500,Not sure what the values are
10.05814673911698,2/23/2023 18:01,2/23/2023 20:53,Female,56-70,My partner and I,Less than R120000,Once or twice,Monthly,Monthly,Once or twice,,,,,In-Store,,,Not Applicable,In-Store,,,,In-Store,Online,App,Not Applicable,The convenience of being able to buy what I need,Items on special that I  specifically ordered on the app previously such as the milk and the veg combo (4 items for R135 and not the 4 for 3) are no longer available on the app,,,R1000-R2000,,All full price items,,,,Woolworths Store card holder,W Rewards card,,,Insurance from Woolworths,,Gui is user friendly and you find most things,Sizes are sometimes not uniform for to styles,Time-saving  Convenience   Safe,,Pick n Pay,Checkers60,,,,,,,,,Superbalist,Zara,Zando,Cotton On,Mr Price,Poetry,,,Yuppiechef,,,Edgars,Above R2000,Quality and friendly assistance
